user_id,age_group,gender,country,annual_income_range,preferred_device,primary_traffic_source,registration_date,is_premium_user
6673,45-54,Female,US,<30k,Mobile,social_media,2024-09-29,False
6674,18-24,Female,France,40k-60k,Tablet,paid_search,2024-11-24,True
6675,18-24,Male,Canada,30k-50k,Mobile,paid_search,2024-08-17,False
6676,25-34,Female,US,<30k,Mixed,organic_search,2024-09-15,False
6677,55-64,Female,Israel,<25k,Mixed,direct,2024-10-26,False
6678,65+,Male,US,75k-100k,Mobile,organic_search,2024-07-31,False
6679,25-34,Female,US,30k-50k,Desktop,social_media,2024-10-03,False
6680,55-64,Female,US,30k-50k,Desktop,paid_search,2024-06-29,False
6681,25-34,Male,US,100k+,Mixed,direct,2024-09-22,False
6682,35-44,Female,US,100k+,Mixed,paid_search,2024-10-03,False
6683,25-34,Female,Australia,<30k,Desktop,email_campaign,2024-09-26,True
6684,25-34,Female,US,50k-75k,Desktop,direct,2024-11-29,False
6685,35-44,Female,US,100k+,Desktop,paid_search,2024-07-11,False
6686,45-54,Male,US,<30k,Mixed,organic_search,2024-10-07,False
6687,25-34,Female,US,50k-75k,Mobile,paid_search,2024-06-10,False
6688,35-44,Male,UK,50k-75k,Mixed,paid_search,2024-06-03,False
6689,25-34,Male,France,60k-80k,Desktop,organic_search,2024-10-16,False
6690,35-44,Female,UK,50k-75k,Desktop,paid_search,2024-11-25,False
6691,18-24,Male,US,100k+,Mobile,email_campaign,2024-08-29,False
6692,65+,Male,US,75k-100k,Mobile,organic_search,2024-06-08,False
6693,25-34,Female,Germany,<25k,Desktop,social_media,2024-09-18,False
6694,45-54,Male,Israel,<25k,Mobile,organic_search,2024-11-27,False
6695,55-64,Male,France,25k-40k,Mixed,organic_search,2024-06-12,False
6696,35-44,Male,Germany,60k-80k,Mixed,social_media,2024-07-11,False
6697,25-34,Male,US,<30k,Desktop,paid_search,2024-09-10,False
6698,35-44,Male,Canada,<30k,Desktop,organic_search,2024-08-25,False
6699,25-34,Male,Canada,100k+,Mobile,paid_search,2024-09-03,False
6700,45-54,Female,France,25k-40k,Desktop,paid_search,2024-10-11,False
6701,35-44,Male,US,100k+,Mobile,social_media,2024-07-28,False
6702,25-34,Male,UK,<30k,Desktop,paid_search,2024-06-02,False
6703,45-54,Male,US,50k-75k,Mixed,social_media,2024-11-13,False
6704,25-34,Male,France,25k-40k,Mobile,email_campaign,2024-06-23,False
6705,25-34,Female,Netherlands,60k-80k,Mobile,social_media,2024-10-08,False
6706,25-34,Male,Canada,30k-50k,Mobile,social_media,2024-10-27,False
6707,35-44,Male,US,30k-50k,Mobile,organic_search,2024-08-24,False
6708,45-54,Female,France,25k-40k,Mobile,social_media,2024-07-03,False
6709,25-34,Male,France,<25k,Tablet,organic_search,2024-08-21,False
6710,18-24,Male,US,75k-100k,Mobile,email_campaign,2024-10-26,False
6711,45-54,Female,US,100k+,Mixed,social_media,2024-09-07,False
6712,25-34,Male,US,30k-50k,Mobile,social_media,2024-09-16,False
6713,25-34,Male,Netherlands,40k-60k,Mixed,paid_search,2024-06-21,True
6714,25-34,Male,US,75k-100k,Desktop,paid_search,2024-09-23,False
6715,25-34,Female,Canada,50k-75k,Mixed,organic_search,2024-11-02,False
6716,45-54,Female,Canada,75k-100k,Mobile,organic_search,2024-09-16,False
6717,45-54,Female,US,<30k,Mixed,direct,2024-06-23,True
6718,25-34,Female,US,<30k,Desktop,organic_search,2024-07-08,True
6719,18-24,Male,UK,30k-50k,Desktop,organic_search,2024-08-02,True
6720,25-34,Male,Israel,60k-80k,Mobile,social_media,2024-09-19,False
6721,35-44,Male,Germany,<25k,Mixed,organic_search,2024-10-30,False
6722,35-44,Female,Canada,30k-50k,Desktop,organic_search,2024-08-01,False
6723,45-54,Male,UK,30k-50k,Desktop,direct,2024-09-29,False
6724,45-54,Female,Canada,75k-100k,Mixed,paid_search,2024-11-04,False
6725,35-44,Female,US,75k-100k,Mobile,social_media,2024-11-17,True
6726,45-54,Female,Germany,25k-40k,Mobile,organic_search,2024-09-16,False
6727,18-24,Female,Israel,<25k,Desktop,organic_search,2024-07-07,True
6728,25-34,Male,US,30k-50k,Mixed,organic_search,2024-10-24,False
6729,45-54,Male,Netherlands,40k-60k,Desktop,organic_search,2024-09-18,False
6730,45-54,Male,Netherlands,<25k,Mobile,organic_search,2024-11-04,False
6731,45-54,Female,Australia,30k-50k,Mobile,organic_search,2024-08-29,False
6732,18-24,Female,Canada,30k-50k,Mobile,organic_search,2024-07-21,False
6733,25-34,Female,US,50k-75k,Desktop,organic_search,2024-06-13,False
6734,25-34,Male,UK,50k-75k,Mobile,organic_search,2024-07-01,False
6735,45-54,Female,UK,30k-50k,Mobile,organic_search,2024-10-01,False
6736,18-24,Male,US,<30k,Mixed,paid_search,2024-09-04,False
6737,25-34,Female,Australia,75k-100k,Tablet,social_media,2024-10-06,False
6738,25-34,Male,UK,30k-50k,Desktop,direct,2024-10-31,False
6739,45-54,Male,US,50k-75k,Mobile,social_media,2024-06-22,False
6740,55-64,Male,UK,30k-50k,Mobile,organic_search,2024-11-20,True
6741,45-54,Male,Germany,<25k,Mixed,paid_search,2024-08-22,False
6742,35-44,Female,US,100k+,Tablet,paid_search,2024-11-28,False
6743,35-44,Male,US,50k-75k,Mixed,paid_search,2024-08-09,True
6744,18-24,Male,US,50k-75k,Mobile,organic_search,2024-09-21,True
6745,25-34,Female,UK,30k-50k,Mobile,organic_search,2024-09-22,False
6746,25-34,Female,France,<25k,Mobile,organic_search,2024-09-28,False
6747,35-44,Male,US,30k-50k,Desktop,paid_search,2024-10-06,False
6748,18-24,Female,US,<30k,Mixed,social_media,2024-06-30,False
6749,25-34,Female,Canada,<30k,Tablet,paid_search,2024-07-01,False
6750,18-24,Male,UK,30k-50k,Desktop,paid_search,2024-10-21,False
6751,35-44,Female,US,50k-75k,Desktop,email_campaign,2024-07-21,False
6752,25-34,Male,Germany,60k-80k,Desktop,direct,2024-08-02,False
6753,18-24,Male,US,75k-100k,Tablet,social_media,2024-09-06,False
6754,18-24,Male,Canada,30k-50k,Mobile,direct,2024-09-09,False
6755,35-44,Female,UK,50k-75k,Mobile,organic_search,2024-11-15,False
6756,35-44,Male,UK,50k-75k,Mixed,direct,2024-10-22,False
6757,35-44,Female,Germany,<25k,Desktop,organic_search,2024-09-22,False
6758,25-34,Other,US,<30k,Mobile,referral,2024-11-09,False
6759,25-34,Male,US,75k-100k,Desktop,paid_search,2024-06-25,False
6760,18-24,Female,US,75k-100k,Mixed,organic_search,2024-06-03,False
6761,45-54,Male,US,30k-50k,Mixed,paid_search,2024-07-16,True
6762,18-24,Female,US,30k-50k,Mobile,paid_search,2024-10-04,False
6763,25-34,Male,UK,30k-50k,Desktop,organic_search,2024-10-25,False
6764,35-44,Female,Canada,75k-100k,Mobile,organic_search,2024-11-25,False
6765,25-34,Male,Australia,30k-50k,Mobile,referral,2024-11-20,False
6766,25-34,Male,US,<30k,Desktop,organic_search,2024-08-16,False
6767,55-64,Male,US,100k+,Desktop,direct,2024-10-16,True
6768,18-24,Male,US,<30k,Desktop,social_media,2024-10-16,False
6769,18-24,Male,Canada,100k+,Mobile,paid_search,2024-10-13,False
6770,25-34,Female,US,30k-50k,Desktop,paid_search,2024-06-15,False
6771,25-34,Male,US,30k-50k,Desktop,organic_search,2024-08-25,False
6772,25-34,Female,Canada,<30k,Mobile,direct,2024-09-04,False
6773,25-34,Male,UK,75k-100k,Mobile,direct,2024-06-11,False
6774,65+,Male,Israel,<25k,Mobile,organic_search,2024-11-28,False
6775,35-44,Female,Netherlands,<25k,Desktop,organic_search,2024-06-10,True
6776,45-54,Male,France,<25k,Mixed,paid_search,2024-07-11,False
6777,25-34,Female,Canada,50k-75k,Mobile,organic_search,2024-07-20,False
6778,35-44,Female,UK,50k-75k,Mobile,organic_search,2024-10-14,True
6779,45-54,Female,UK,<30k,Mobile,social_media,2024-07-21,False
6780,35-44,Male,France,40k-60k,Desktop,paid_search,2024-10-21,False
6781,45-54,Male,France,<25k,Mobile,email_campaign,2024-09-12,False
6782,18-24,Female,UK,30k-50k,Tablet,paid_search,2024-09-07,False
6783,35-44,Male,Germany,25k-40k,Desktop,organic_search,2024-08-18,False
6784,45-54,Female,US,50k-75k,Mobile,organic_search,2024-10-24,False
6785,35-44,Female,US,<30k,Mixed,social_media,2024-11-14,True
6786,35-44,Female,Netherlands,60k-80k,Mobile,organic_search,2024-06-25,False
6787,25-34,Male,UK,75k-100k,Desktop,email_campaign,2024-08-10,False
6788,45-54,Male,UK,50k-75k,Mobile,paid_search,2024-11-18,True
6789,55-64,Male,US,<30k,Mixed,email_campaign,2024-06-29,True
6790,18-24,Male,US,<30k,Mobile,email_campaign,2024-08-16,False
6791,18-24,Male,UK,100k+,Mobile,social_media,2024-08-24,False
6792,18-24,Male,US,30k-50k,Desktop,paid_search,2024-06-13,False
6793,18-24,Male,Germany,40k-60k,Desktop,paid_search,2024-06-07,True
6794,18-24,Male,US,100k+,Mobile,paid_search,2024-10-07,True
6795,35-44,Female,US,30k-50k,Mobile,social_media,2024-10-07,False
6796,25-34,Male,US,100k+,Mobile,paid_search,2024-06-13,False
6797,25-34,Female,US,<30k,Desktop,referral,2024-11-26,False
6798,18-24,Female,US,100k+,Mobile,paid_search,2024-06-09,False
6799,18-24,Other,US,75k-100k,Desktop,organic_search,2024-06-12,False
6800,35-44,Female,Germany,<25k,Desktop,email_campaign,2024-09-25,False
6801,25-34,Female,US,<30k,Mixed,social_media,2024-06-03,True
6802,18-24,Male,Australia,50k-75k,Desktop,paid_search,2024-07-08,False
6803,45-54,Female,Australia,75k-100k,Mobile,organic_search,2024-11-26,False
6804,25-34,Female,UK,100k+,Mobile,paid_search,2024-09-30,False
6805,45-54,Male,US,<30k,Mixed,organic_search,2024-08-20,False
6806,35-44,Male,Canada,30k-50k,Mobile,paid_search,2024-07-14,True
6807,45-54,Male,US,<30k,Mixed,email_campaign,2024-10-11,False
6808,25-34,Male,Netherlands,60k-80k,Desktop,social_media,2024-11-29,False
6809,45-54,Male,France,25k-40k,Mixed,social_media,2024-08-24,False
6810,25-34,Other,Germany,25k-40k,Mobile,organic_search,2024-08-16,False
6811,25-34,Male,US,75k-100k,Mobile,paid_search,2024-08-08,False
6812,35-44,Female,US,30k-50k,Desktop,social_media,2024-11-14,False
6813,18-24,Male,US,30k-50k,Desktop,paid_search,2024-10-08,True
6814,35-44,Female,US,50k-75k,Mobile,organic_search,2024-09-29,False
6815,25-34,Male,Netherlands,40k-60k,Desktop,paid_search,2024-08-26,False
6816,35-44,Other,Germany,40k-60k,Desktop,paid_search,2024-08-07,False
6817,25-34,Male,US,30k-50k,Desktop,paid_search,2024-07-21,False
6818,35-44,Female,Israel,<25k,Desktop,direct,2024-07-30,True
6819,25-34,Female,US,100k+,Mobile,referral,2024-07-12,False
6820,45-54,Female,Canada,50k-75k,Desktop,paid_search,2024-10-01,False
6821,45-54,Female,US,50k-75k,Mobile,paid_search,2024-07-08,False
6822,45-54,Male,US,50k-75k,Mixed,organic_search,2024-10-02,False
6823,25-34,Male,UK,50k-75k,Mobile,email_campaign,2024-09-05,False
6824,35-44,Male,UK,30k-50k,Mixed,social_media,2024-07-02,False
6825,45-54,Male,France,25k-40k,Desktop,social_media,2024-10-19,False
6826,18-24,Male,US,30k-50k,Mobile,social_media,2024-09-27,False
6827,18-24,Female,US,75k-100k,Desktop,organic_search,2024-11-14,False
6828,25-34,Male,US,100k+,Mixed,social_media,2024-11-25,False
6829,35-44,Male,UK,<30k,Desktop,paid_search,2024-07-03,False
6830,25-34,Female,US,<30k,Desktop,organic_search,2024-07-10,False
6831,18-24,Male,France,60k-80k,Desktop,organic_search,2024-11-22,False
6832,25-34,Female,US,75k-100k,Mobile,paid_search,2024-11-07,False
6833,25-34,Female,US,50k-75k,Desktop,organic_search,2024-07-02,True
6834,35-44,Male,Israel,<25k,Mobile,email_campaign,2024-08-15,False
6835,18-24,Female,US,75k-100k,Mobile,social_media,2024-11-17,False
6836,25-34,Male,France,25k-40k,Mobile,paid_search,2024-11-16,False
6837,35-44,Female,France,40k-60k,Mobile,paid_search,2024-10-14,False
6838,35-44,Male,US,50k-75k,Mobile,organic_search,2024-11-10,False
6839,35-44,Male,Netherlands,25k-40k,Mobile,direct,2024-11-16,True
6840,25-34,Male,Israel,40k-60k,Mobile,paid_search,2024-10-01,False
6841,25-34,Male,US,<30k,Desktop,organic_search,2024-06-18,False
6842,35-44,Male,Germany,40k-60k,Desktop,paid_search,2024-10-30,False
6843,25-34,Male,UK,30k-50k,Mixed,organic_search,2024-10-07,True
6844,35-44,Male,US,30k-50k,Desktop,social_media,2024-08-12,False
6845,18-24,Male,US,<30k,Mobile,social_media,2024-07-08,False
6846,25-34,Female,Germany,25k-40k,Mixed,paid_search,2024-09-25,False
6847,45-54,Female,France,25k-40k,Desktop,paid_search,2024-09-27,False
6848,35-44,Female,Australia,75k-100k,Mobile,social_media,2024-09-12,False
6849,25-34,Female,France,40k-60k,Mobile,paid_search,2024-06-15,False
6850,18-24,Female,US,75k-100k,Desktop,email_campaign,2024-10-18,True
6851,45-54,Male,UK,30k-50k,Mixed,organic_search,2024-11-17,False
6852,25-34,Male,France,25k-40k,Mobile,social_media,2024-09-09,False
6853,18-24,Female,US,75k-100k,Desktop,organic_search,2024-07-10,False
6854,35-44,Male,US,75k-100k,Desktop,referral,2024-07-22,False
6855,18-24,Female,US,<30k,Desktop,email_campaign,2024-08-08,False
6856,35-44,Female,UK,50k-75k,Mixed,paid_search,2024-10-06,False
6857,45-54,Male,France,25k-40k,Mobile,organic_search,2024-06-07,False
6858,35-44,Female,US,75k-100k,Mixed,organic_search,2024-11-25,False
6859,35-44,Male,Canada,50k-75k,Mobile,social_media,2024-06-03,False
6860,45-54,Male,Canada,100k+,Mobile,paid_search,2024-07-30,False
6861,25-34,Male,Germany,25k-40k,Mobile,organic_search,2024-09-05,False
6862,35-44,Male,Canada,30k-50k,Mobile,direct,2024-08-03,False
6863,25-34,Female,UK,<30k,Mobile,paid_search,2024-10-11,False
6864,35-44,Female,US,<30k,Mobile,referral,2024-10-04,False
6865,45-54,Male,US,<30k,Mobile,paid_search,2024-10-17,False
6866,45-54,Female,UK,50k-75k,Mixed,email_campaign,2024-08-02,False
6867,65+,Other,Germany,60k-80k,Desktop,direct,2024-09-22,False
6868,18-24,Male,US,75k-100k,Desktop,organic_search,2024-08-10,True
6869,18-24,Male,US,75k-100k,Desktop,direct,2024-06-16,False
6870,35-44,Male,UK,50k-75k,Mixed,paid_search,2024-06-29,False
6871,45-54,Female,US,30k-50k,Mobile,paid_search,2024-06-26,False
6872,18-24,Female,UK,30k-50k,Desktop,email_campaign,2024-10-15,False
6873,25-34,Male,Canada,30k-50k,Mobile,paid_search,2024-07-19,False
6874,18-24,Male,Netherlands,<25k,Tablet,direct,2024-07-31,False
6875,45-54,Male,US,<30k,Mobile,organic_search,2024-10-31,False
6876,25-34,Male,Canada,<30k,Mobile,direct,2024-08-25,False
6877,18-24,Male,US,<30k,Desktop,paid_search,2024-07-25,False
6878,25-34,Female,US,30k-50k,Mobile,organic_search,2024-07-16,False
6879,35-44,Female,US,75k-100k,Mixed,social_media,2024-06-26,False
6880,55-64,Male,US,30k-50k,Desktop,paid_search,2024-10-09,False
6881,25-34,Male,France,25k-40k,Tablet,referral,2024-08-13,False
6882,18-24,Male,US,50k-75k,Mobile,organic_search,2024-10-18,False
6883,55-64,Male,US,75k-100k,Desktop,organic_search,2024-06-24,False
6884,25-34,Male,US,50k-75k,Mobile,email_campaign,2024-10-23,False
6885,18-24,Male,US,50k-75k,Mobile,organic_search,2024-06-21,False
6886,25-34,Female,UK,<30k,Tablet,organic_search,2024-11-14,False
6887,25-34,Female,US,50k-75k,Mobile,paid_search,2024-07-05,False
6888,18-24,Male,UK,<30k,Desktop,paid_search,2024-07-29,False
6889,25-34,Female,Germany,60k-80k,Mobile,organic_search,2024-10-12,False
6890,35-44,Male,Israel,40k-60k,Tablet,organic_search,2024-07-13,False
6891,55-64,Male,France,<25k,Mixed,social_media,2024-06-10,False
6892,25-34,Male,Australia,30k-50k,Mobile,direct,2024-06-11,True
6893,25-34,Female,UK,50k-75k,Desktop,organic_search,2024-11-08,True
6894,45-54,Male,US,30k-50k,Desktop,organic_search,2024-11-25,False
6895,25-34,Male,UK,30k-50k,Mobile,paid_search,2024-07-08,False
6896,45-54,Female,France,<25k,Mobile,direct,2024-08-10,False
6897,45-54,Male,Israel,40k-60k,Mobile,social_media,2024-10-26,False
6898,45-54,Female,Canada,<30k,Desktop,paid_search,2024-10-17,True
6899,45-54,Male,US,75k-100k,Mobile,organic_search,2024-10-10,False
6900,25-34,Male,UK,<30k,Mixed,organic_search,2024-06-25,False
6901,35-44,Female,Germany,60k-80k,Desktop,paid_search,2024-11-08,True
6902,25-34,Male,US,30k-50k,Mobile,referral,2024-08-23,False
6903,25-34,Female,UK,<30k,Mobile,social_media,2024-10-30,False
6904,35-44,Male,Australia,50k-75k,Mobile,social_media,2024-06-28,False
6905,18-24,Female,Canada,30k-50k,Desktop,organic_search,2024-10-21,False
6906,55-64,Male,UK,50k-75k,Mobile,organic_search,2024-07-22,False
6907,18-24,Male,US,75k-100k,Desktop,social_media,2024-08-30,False
6908,18-24,Female,US,50k-75k,Mobile,social_media,2024-08-17,False
6909,35-44,Male,US,100k+,Desktop,direct,2024-08-03,False
6910,25-34,Male,US,50k-75k,Mobile,organic_search,2024-07-06,False
6911,25-34,Female,UK,50k-75k,Tablet,organic_search,2024-10-29,False
6912,25-34,Male,US,75k-100k,Mobile,organic_search,2024-07-20,True
6913,45-54,Male,Canada,<30k,Desktop,social_media,2024-07-22,False
6914,55-64,Male,Canada,75k-100k,Desktop,paid_search,2024-08-31,False
6915,25-34,Male,US,75k-100k,Mobile,organic_search,2024-07-26,False
6916,45-54,Female,UK,30k-50k,Mobile,organic_search,2024-07-08,True
6917,25-34,Male,Israel,25k-40k,Mixed,email_campaign,2024-10-21,False
6918,35-44,Male,UK,50k-75k,Desktop,direct,2024-11-15,False
6919,45-54,Female,US,50k-75k,Mobile,organic_search,2024-11-09,False
6920,18-24,Male,Australia,<30k,Tablet,organic_search,2024-06-11,False
6921,65+,Male,Germany,60k-80k,Desktop,email_campaign,2024-11-12,False
6922,25-34,Male,France,60k-80k,Mobile,referral,2024-06-17,True
6923,25-34,Female,Australia,75k-100k,Mobile,paid_search,2024-08-06,False
6924,25-34,Male,Canada,<30k,Desktop,social_media,2024-09-14,False
6925,35-44,Male,France,<25k,Mobile,organic_search,2024-06-30,False
6926,25-34,Male,US,30k-50k,Mobile,organic_search,2024-09-25,False
6927,35-44,Other,UK,50k-75k,Desktop,paid_search,2024-06-08,False
6928,45-54,Male,US,30k-50k,Mobile,referral,2024-09-13,False
6929,35-44,Male,Germany,25k-40k,Desktop,organic_search,2024-10-10,False
6930,18-24,Male,France,25k-40k,Mobile,email_campaign,2024-08-15,False
6931,18-24,Male,Germany,<25k,Mobile,referral,2024-10-12,False
6932,25-34,Female,France,25k-40k,Mobile,organic_search,2024-11-16,True
6933,65+,Male,France,25k-40k,Tablet,organic_search,2024-09-12,False
6934,18-24,Female,UK,<30k,Desktop,paid_search,2024-08-16,False
6935,25-34,Male,US,<30k,Desktop,organic_search,2024-09-10,False
6936,18-24,Male,US,50k-75k,Mobile,social_media,2024-08-21,False
6937,25-34,Male,Israel,60k-80k,Desktop,social_media,2024-06-03,False
6938,25-34,Female,UK,100k+,Desktop,organic_search,2024-11-14,False
6939,25-34,Male,US,30k-50k,Mobile,paid_search,2024-07-26,True
6940,25-34,Female,US,75k-100k,Mobile,organic_search,2024-09-08,False
6941,55-64,Male,France,<25k,Mobile,paid_search,2024-09-29,False
6942,18-24,Male,Canada,50k-75k,Desktop,social_media,2024-10-05,False
6943,25-34,Female,Germany,25k-40k,Desktop,organic_search,2024-10-30,False
6944,18-24,Female,US,<30k,Mobile,paid_search,2024-08-18,False
6945,35-44,Male,Canada,50k-75k,Desktop,organic_search,2024-07-16,False
6946,35-44,Female,US,30k-50k,Mobile,direct,2024-06-04,True
6947,25-34,Male,UK,30k-50k,Desktop,organic_search,2024-11-09,False
6948,35-44,Male,Canada,75k-100k,Mixed,organic_search,2024-09-23,False
6949,18-24,Male,US,30k-50k,Desktop,paid_search,2024-07-22,False
6950,45-54,Female,US,30k-50k,Mobile,paid_search,2024-06-06,False
6951,65+,Female,UK,<30k,Mobile,direct,2024-08-21,False
6952,35-44,Female,Germany,40k-60k,Mobile,organic_search,2024-07-31,False
6953,35-44,Male,US,100k+,Desktop,paid_search,2024-10-02,False
6954,18-24,Male,US,75k-100k,Desktop,organic_search,2024-08-16,False
6955,18-24,Female,Canada,30k-50k,Mobile,organic_search,2024-08-23,False
6956,45-54,Other,Germany,25k-40k,Mobile,social_media,2024-07-02,False
6957,18-24,Male,Canada,<30k,Mobile,paid_search,2024-09-18,False
6958,18-24,Male,US,<30k,Mobile,social_media,2024-08-28,False
6959,45-54,Male,US,<30k,Desktop,organic_search,2024-06-07,False
6960,35-44,Male,Australia,30k-50k,Desktop,social_media,2024-06-11,False
6961,45-54,Male,Germany,25k-40k,Desktop,social_media,2024-09-25,False
6962,18-24,Female,UK,50k-75k,Desktop,paid_search,2024-10-25,False
6963,25-34,Male,US,<30k,Mixed,paid_search,2024-06-20,False
6964,25-34,Female,France,<25k,Desktop,paid_search,2024-10-24,False
6965,18-24,Male,France,<25k,Tablet,social_media,2024-09-28,False
6966,45-54,Female,Israel,40k-60k,Mixed,organic_search,2024-07-14,True
6967,25-34,Male,France,40k-60k,Mobile,direct,2024-11-13,False
6968,35-44,Male,France,80k+,Mobile,email_campaign,2024-07-09,False
6969,18-24,Male,Israel,<25k,Mixed,paid_search,2024-06-19,False
6970,25-34,Other,Germany,25k-40k,Mobile,paid_search,2024-08-04,False
6971,25-34,Male,France,25k-40k,Mobile,paid_search,2024-11-17,True
6972,65+,Female,Germany,60k-80k,Mobile,email_campaign,2024-11-28,False
6973,25-34,Female,Germany,60k-80k,Mobile,social_media,2024-10-19,False
6974,65+,Male,Canada,50k-75k,Tablet,email_campaign,2024-10-12,False
6975,18-24,Female,UK,50k-75k,Desktop,organic_search,2024-07-30,False
6976,65+,Female,UK,30k-50k,Desktop,paid_search,2024-06-18,True
6977,25-34,Male,US,50k-75k,Mobile,paid_search,2024-11-17,False
6978,55-64,Female,Canada,<30k,Mobile,paid_search,2024-06-14,False
6979,45-54,Male,US,<30k,Mixed,paid_search,2024-10-27,False
6980,45-54,Female,US,50k-75k,Desktop,paid_search,2024-07-25,False
6981,55-64,Male,UK,50k-75k,Mobile,social_media,2024-08-10,False
6982,25-34,Male,UK,<30k,Desktop,social_media,2024-08-27,False
6983,25-34,Male,France,25k-40k,Mixed,organic_search,2024-10-17,False
6984,35-44,Male,US,50k-75k,Mobile,organic_search,2024-10-25,False
6985,25-34,Male,US,75k-100k,Desktop,paid_search,2024-06-01,True
6986,18-24,Female,Canada,75k-100k,Desktop,organic_search,2024-09-22,False
6987,45-54,Female,France,60k-80k,Desktop,organic_search,2024-07-02,False
6988,18-24,Female,UK,75k-100k,Mixed,organic_search,2024-08-03,True
6989,65+,Female,Germany,25k-40k,Mobile,social_media,2024-08-12,False
6990,25-34,Male,Canada,75k-100k,Mobile,organic_search,2024-06-06,False
6991,35-44,Male,US,30k-50k,Mobile,organic_search,2024-08-27,False
6992,35-44,Male,US,50k-75k,Mobile,social_media,2024-11-02,True
6993,25-34,Female,Canada,100k+,Mixed,direct,2024-07-05,True
6994,25-34,Male,Germany,<25k,Mobile,email_campaign,2024-11-20,False
6995,25-34,Male,US,50k-75k,Mobile,social_media,2024-10-11,False
6996,25-34,Male,France,25k-40k,Desktop,email_campaign,2024-08-08,False
6997,25-34,Male,Germany,<25k,Tablet,direct,2024-07-18,False
6998,18-24,Female,France,25k-40k,Mobile,paid_search,2024-06-11,False
6999,25-34,Male,US,50k-75k,Desktop,paid_search,2024-11-15,False
7000,55-64,Male,UK,30k-50k,Tablet,referral,2024-07-08,False
7001,45-54,Male,US,<30k,Mobile,social_media,2024-08-28,False
7002,35-44,Female,US,50k-75k,Desktop,paid_search,2024-10-29,True
7003,25-34,Female,US,100k+,Mobile,paid_search,2024-10-04,True
7004,35-44,Male,Germany,40k-60k,Desktop,email_campaign,2024-08-01,False
7005,35-44,Female,US,50k-75k,Desktop,social_media,2024-06-14,True
7006,18-24,Female,UK,100k+,Mobile,organic_search,2024-08-21,True
7007,45-54,Male,US,<30k,Mixed,paid_search,2024-09-17,False
7008,35-44,Male,Canada,50k-75k,Mobile,social_media,2024-06-01,False
7009,35-44,Female,UK,30k-50k,Mobile,email_campaign,2024-09-06,False
7010,55-64,Male,Germany,25k-40k,Desktop,social_media,2024-06-03,False
7011,55-64,Female,France,25k-40k,Tablet,paid_search,2024-07-08,False
7012,35-44,Male,US,75k-100k,Mobile,organic_search,2024-10-30,False
7013,18-24,Male,France,25k-40k,Tablet,referral,2024-06-10,False
7014,18-24,Male,Germany,40k-60k,Mobile,email_campaign,2024-11-14,False
7015,65+,Male,US,50k-75k,Desktop,organic_search,2024-11-22,False
7016,25-34,Male,France,25k-40k,Desktop,organic_search,2024-08-26,False
7017,25-34,Male,US,100k+,Desktop,social_media,2024-07-05,False
7018,45-54,Male,US,30k-50k,Desktop,email_campaign,2024-10-17,False
7019,18-24,Female,US,75k-100k,Mixed,social_media,2024-07-28,False
7020,25-34,Male,Germany,25k-40k,Mixed,email_campaign,2024-08-24,False
7021,18-24,Male,Israel,60k-80k,Mobile,paid_search,2024-08-22,False
7022,25-34,Female,US,50k-75k,Desktop,paid_search,2024-07-01,False
7023,25-34,Female,US,100k+,Mobile,organic_search,2024-06-26,True
7024,35-44,Male,Australia,50k-75k,Desktop,social_media,2024-07-24,False
7025,35-44,Male,UK,50k-75k,Desktop,organic_search,2024-10-19,False
7026,25-34,Female,UK,30k-50k,Desktop,organic_search,2024-06-17,True
7027,18-24,Other,Germany,25k-40k,Tablet,organic_search,2024-09-03,False
7028,25-34,Male,Germany,25k-40k,Mixed,paid_search,2024-07-21,False
7029,55-64,Female,Germany,<25k,Desktop,paid_search,2024-07-21,False
7030,35-44,Female,UK,30k-50k,Desktop,paid_search,2024-09-21,True
7031,35-44,Female,France,<25k,Desktop,referral,2024-11-15,True
7032,35-44,Female,Germany,80k+,Mobile,organic_search,2024-09-29,False
7033,25-34,Male,US,75k-100k,Mixed,social_media,2024-10-30,False
7034,35-44,Male,Germany,25k-40k,Mobile,social_media,2024-06-27,False
7035,35-44,Female,Germany,25k-40k,Mixed,social_media,2024-10-09,False
7036,25-34,Male,Canada,50k-75k,Mobile,social_media,2024-08-01,False
7037,45-54,Male,Canada,75k-100k,Desktop,organic_search,2024-09-18,False
7038,35-44,Female,US,50k-75k,Tablet,organic_search,2024-11-09,False
7039,25-34,Male,US,75k-100k,Mobile,social_media,2024-07-31,False
7040,55-64,Male,UK,75k-100k,Desktop,organic_search,2024-08-21,False
7041,25-34,Female,US,75k-100k,Mobile,paid_search,2024-09-05,False
7042,25-34,Female,UK,30k-50k,Mobile,organic_search,2024-11-11,False
7043,35-44,Male,Germany,<25k,Desktop,social_media,2024-10-31,False
7044,25-34,Female,Netherlands,25k-40k,Mobile,paid_search,2024-07-02,False
7045,45-54,Female,Germany,80k+,Mobile,paid_search,2024-11-05,True
7046,55-64,Female,US,30k-50k,Mobile,paid_search,2024-06-24,False
7047,25-34,Male,Germany,<25k,Desktop,paid_search,2024-10-13,False
7048,55-64,Male,US,75k-100k,Mobile,organic_search,2024-07-14,False
7049,55-64,Male,Israel,40k-60k,Desktop,paid_search,2024-08-11,False
7050,35-44,Male,US,50k-75k,Mobile,social_media,2024-08-31,False
